   2.0000000000000000       0.69314718055994529      -0.61370563888010943        1.8853900817779268     
   3.0000000000000000        1.7917594692280550       0.29583686600432912       0.83489030135736653     
   4.0000000000000000        3.1780538303479458        1.5451774444795623       0.51379758589224711     
   5.0000000000000000        4.7874917427820458        3.0471895621705016       0.36351022082395112     
   6.0000000000000000        6.5792512120101012        4.7505568153683306       0.27794871144357253     
   7.0000000000000000        8.5251613610654147        6.6213710433871924       0.22331428544835191     
   8.0000000000000000        10.604602902745251        8.6355323334386860       0.18568074517875863     
   9.0000000000000000        12.801827480081469        10.775021196025975       0.15832163706385113     
   10.000000000000000        15.104412573075516        13.025850929940461       0.13761287524946259     
   11.000000000000000        17.502307845873887        15.376848000782076       0.12143883331322397     
   12.000000000000000        19.987214495661885        17.818879797456006       0.10848608737733334     
   13.000000000000000        22.552163853123425        20.344341646999979        9.7898464222876208E-002
   14.000000000000000        25.191221182738680        22.946802614613617        8.9095266634511741E-002
   15.000000000000000        27.899271383840890        25.620753016533151        8.1669457813419652E-002
   16.000000000000000        30.671860106080672        28.361419555836498        7.5327695883241549E-002
   17.000000000000000        33.505073450136891        31.164626848955677        6.9853498595200098E-002
   18.000000000000000        36.395445208033053        34.026691642130963        6.5083791456939447E-002
   19.000000000000000        39.339884187199495        36.944340604162363        6.0893508776942440E-002
   20.000000000000000        42.335616460753485        39.914645471079815        5.7185206973848837E-002
   21.000000000000000        45.380138898476908        42.934971192191881        5.3881891189343487E-002
   22.000000000000000        48.471181351835227        46.002933973882961        5.0921956286481419E-002
   23.000000000000000        51.606675567764377        49.116366966370435        4.8255551709079463E-002
   24.000000000000000        54.784729398112319        52.273291928350702        4.5841925247296231E-002
   25.000000000000000        58.003605222980518        55.471895621705016        4.3647452456497662E-002
   26.000000000000000        61.261701761002001        58.710509988558542        4.1644154489803908E-002
   27.000000000000000        64.557538627006338        61.987595382116893        3.9808569216645454E-002
   28.000000000000000        67.889743137181540        65.301726284905712        3.8120881486417575E-002
   29.000000000000000        71.257038967168015        68.651579069607749        3.6564245937313541E-002
   30.000000000000000        74.658236348830158        72.035921449864659        3.5124254566007956E-002
